date,actTempBurner,actTempFlowFloor,actTempFlowRadiator,actTempHotwater,floorHeatingMixerActPosition,floorHeatingSetFlowTemp,radiatorHeatingMixerActPosition,radiatorHeatingSetFlowTemp
2017.01.26 05:51:25,63.1,22.2,18.5,45.8,2.1,0.0,2.1,0.0
2017.01.26 05:51:35,63.3,22.3,18.5,45.9,2.1,0.0,2.1,0.0
2017.01.26 05:51:45,63.5,22.3,18.5,46.0,2.1,0.0,2.1,0.0
2017.01.26 05:51:55,63.8,22.2,18.5,46.1,2.1,0.0,2.1,0.0
2017.01.26 05:52:05,64.0,22.3,18.6,46.3,2.1,0.0,2.1,0.0
2017.01.26 05:52:15,64.2,22.2,18.5,46.4,2.1,0.0,2.1,0.0
2017.01.26 05:52:25,64.4,22.4,18.5,46.5,2.1,0.0,2.1,0.0
2017.01.26 05:52:35,64.6,22.3,18.5,46.7,2.1,0.0,2.1,0.0
2017.01.26 05:52:45,64.9,22.2,18.6,46.8,2.1,0.0,2.1,0.0
2017.01.26 05:52:55,65.1,22.2,18.5,46.9,2.1,0.0,2.1,0.0
2017.01.26 05:53:05,65.3,22.3,18.5,47.0,2.1,0.0,2.1,0.0
2017.01.26 05:53:15,65.5,22.3,18.5,47.1,2.1,0.0,2.1,0.0
2017.01.26 05:53:26,65.7,22.2,18.6,47.3,2.1,0.0,2.1,0.0
2017.01.26 05:53:36,65.9,22.3,18.6,47.4,2.1,0.0,2.1,0.0
2017.01.26 05:53:46,65.9,22.3,18.5,47.5,2.1,0.0,2.1,0.0
2017.01.26 05:53:56,65.9,22.3,18.6,47.6,2.1,0.0,2.1,0.0
2017.01.26 05:54:06,65.8,22.3,18.6,47.8,2.1,0.0,2.1,0.0
2017.01.26 05:54:16,65.7,22.3,18.6,47.9,2.1,0.0,2.1,0.0
2017.01.26 05:54:26,65.5,22.3,18.6,48.0,2.1,0.0,2.1,0.0
2017.01.26 05:54:36,65.3,22.4,18.6,48.2,2.1,0.0,2.1,0.0
2017.01.26 05:54:46,65.0,22.4,18.6,48.3,2.1,0.0,2.1,0.0
2017.01.26 05:54:56,64.8,22.3,18.6,48.4,2.1,0.0,2.1,0.0
2017.01.26 05:55:06,64.6,22.4,18.6,48.5,2.1,0.0,2.1,0.0
2017.01.26 05:55:16,64.3,22.3,18.6,48.7,2.1,0.0,2.1,0.0
2017.01.26 05:55:26,64.0,22.3,18.6,48.8,2.1,0.0,2.1,0.0
2017.01.26 05:55:36,63.8,22.2,18.6,48.9,2.1,0.0,2.1,0.0
2017.01.26 05:55:46,63.5,22.3,18.6,49.0,2.1,0.0,2.1,0.0
2017.01.26 05:55:56,63.3,22.2,18.6,49.1,2.1,0.0,2.1,0.0
2017.01.26 05:56:07,63.0,22.3,18.6,49.2,2.1,0.0,2.1,0.0
2017.01.26 05:56:17,62.9,22.3,18.7,49.4,2.1,0.0,2.1,0.0
2017.01.26 05:56:27,62.9,22.3,18.6,49.5,2.1,0.0,2.1,0.0
2017.01.26 05:56:37,62.9,22.3,18.6,49.6,2.1,0.0,2.1,0.0
2017.01.26 05:56:47,63.0,22.3,18.6,49.7,2.1,0.0,2.1,0.0
2017.01.26 05:56:57,63.1,22.3,18.6,49.8,2.1,0.0,2.1,0.0
2017.01.26 05:57:07,63.3,22.3,18.6,49.9,2.1,0.0,2.1,0.0
2017.01.26 05:57:17,63.4,22.3,18.6,50.0,2.1,0.0,2.1,0.0
2017.01.26 05:57:27,63.6,22.3,18.6,50.1,2.1,0.0,2.1,0.0
2017.01.26 05:57:37,63.9,22.3,18.7,50.2,2.1,0.0,2.1,0.0
2017.01.26 05:57:47,64.1,22.3,18.7,50.3,2.1,0.0,2.1,0.0
2017.01.26 05:57:57,64.3,22.3,18.7,50.3,2.1,0.0,2.1,0.0
2017.01.26 05:58:07,64.6,22.3,18.7,50.4,2.1,0.0,2.1,0.0
2017.01.26 05:58:17,64.9,22.3,18.7,50.5,2.1,0.0,2.1,0.0
2017.01.26 05:58:28,65.1,22.3,18.7,50.6,2.1,0.0,2.1,0.0
2017.01.26 05:58:38,65.4,22.3,18.7,50.7,2.1,0.0,2.1,0.0
2017.01.26 05:58:48,65.6,22.3,18.6,50.8,2.1,0.0,2.1,0.0
2017.01.26 05:58:58,65.9,22.4,18.7,50.9,2.1,0.0,2.1,0.0
2017.01.26 05:59:08,66.0,22.3,18.6,51.0,2.1,0.0,2.1,0.0
2017.01.26 05:59:18,66.1,22.3,18.7,51.1,2.1,0.0,2.1,0.0
2017.01.26 05:59:28,66.1,22.4,18.7,51.2,2.1,0.0,2.1,0.0
2017.01.26 05:59:38,66.0,22.3,18.7,51.2,2.1,0.0,2.1,0.0
2017.01.26 05:59:48,65.9,22.3,18.7,51.3,2.1,0.0,2.1,0.0
2017.01.26 05:59:58,65.8,22.4,18.7,51.4,2.1,0.0,2.1,0.0
2017.01.26 06:00:08,65.6,22.3,18.7,51.5,7.5,36.8,7.8,44.5
2017.01.26 06:00:18,65.4,22.3,18.7,51.6,14.4,36.8,14.9,44.5
2017.01.26 06:00:28,65.2,22.3,18.7,51.7,21.2,36.8,22.1,44.5
2017.01.26 06:00:38,65.0,22.5,18.8,51.8,28.1,36.8,29.3,44.5
2017.01.26 06:00:48,64.8,22.6,19.1,51.9,35.1,36.8,36.5,44.6
2017.01.26 06:00:58,64.5,23.0,20.8,52.0,42.0,36.8,43.7,44.6
2017.01.26 06:01:08,64.3,25.4,23.6,52.1,48.8,36.8,50.9,44.5
2017.01.26 06:01:18,64.1,28.6,26.5,52.2,55.7,36.8,58.0,44.5
2017.01.26 06:01:28,63.8,32.8,29.1,52.2,57.9,36.8,65.2,44.5
2017.01.26 06:01:39,63.6,32.3,33.1,52.3,54.8,36.8,69.5,44.6
2017.01.26 06:01:49,63.4,32.4,33.3,52.4,59.0,36.8,67.6,44.6
2017.01.26 06:01:59,63.0,32.2,34.2,52.5,59.0,36.8,70.5,44.5
2017.01.26 06:02:09,62.6,34.2,33.8,52.6,60.6,36.8,70.5,44.5
2017.01.26 06:02:19,62.2,33.6,34.9,52.6,57.2,36.8,73.8,44.6
2017.01.26 06:02:29,61.7,33.5,35.2,52.7,61.5,36.8,73.8,44.5
2017.01.26 06:02:39,61.1,33.4,34.9,52.8,61.5,36.8,75.3,44.5
2017.01.26 06:02:49,60.5,33.8,36.1,52.8,64.4,36.8,76.8,44.6
2017.01.26 06:02:59,59.9,35.2,35.7,52.9,59.1,36.8,76.8,44.5
2017.01.26 06:03:09,59.3,34.3,36.6,53.0,62.7,36.8,79.5,44.5
2017.01.26 06:03:19,58.6,34.4,36.8,53.0,63.7,36.8,79.5,44.5
2017.01.26 06:03:29,57.9,34.2,36.5,53.1,63.7,36.8,79.8,44.5
2017.01.26 06:03:39,57.2,36.3,41.0,53.1,60.3,36.8,75.4,44.5
2017.01.26 06:03:50,56.5,36.1,40.0,53.2,59.4,36.8,75.7,44.5
2017.01.26 06:04:00,55.9,35.8,40.1,53.2,59.4,36.8,76.9,44.5
2017.01.26 06:04:10,55.2,35.4,39.6,53.3,62.9,36.8,77.3,44.5
2017.01.26 06:04:20,54.6,35.1,39.8,53.3,63.7,36.8,79.8,44.5
2017.01.26 06:04:30,54.0,34.7,39.3,53.3,63.9,36.8,80.0,44.5
2017.01.26 06:04:40,53.3,36.4,39.2,53.4,64.4,36.8,82.6,44.5
2017.01.26 06:04:50,52.6,35.8,38.9,53.4,62.5,36.8,83.5,44.5
2017.01.26 06:05:00,51.9,35.4,39.2,53.4,63.9,36.8,85.3,44.5
2017.01.26 06:05:10,51.2,35.3,38.8,53.4,66.3,36.8,85.3,44.5
2017.01.26 06:05:20,50.5,35.0,39.0,53.5,66.3,36.8,88.0,44.5
2017.01.26 06:05:30,49.8,35.0,38.9,53.5,68.9,36.8,88.0,44.5
2017.01.26 06:05:40,49.1,36.2,38.6,53.5,65.4,36.8,91.0,44.5
2017.01.26 06:05:50,48.3,35.7,38.7,53.5,65.4,36.8,91.0,44.5
2017.01.26 06:06:00,47.6,35.4,38.4,53.5,67.8,36.8,93.8,44.5
2017.01.26 06:06:11,46.9,35.4,38.9,53.5,69.4,36.8,93.8,44.5
2017.01.26 06:06:21,46.2,35.3,38.5,53.5,69.4,36.8,94.0,44.5
2017.01.26 06:06:31,45.5,35.0,38.7,53.6,69.4,36.8,96.5,44.5
2017.01.26 06:06:41,44.9,35.8,38.4,53.6,72.2,36.8,96.5,44.5
2017.01.26 06:06:51,44.2,35.8,38.4,53.6,72.2,36.8,99.1,44.5
2017.01.26 06:07:01,43.6,35.6,38.3,53.6,72.2,36.8,99.1,44.5
2017.01.26 06:07:11,43.1,35.4,37.9,53.6,72.2,36.8,99.1,44.5
2017.01.26 06:07:21,42.5,35.2,37.6,53.6,72.2,36.8,99.1,44.5
2017.01.26 06:07:31,42.0,35.0,37.4,53.6,72.2,36.8,99.1,44.5
2017.01.26 06:07:41,41.5,35.9,37.1,53.6,75.1,36.8,99.1,44.5
2017.01.26 06:07:51,41.1,35.9,36.8,53.6,75.1,36.8,99.1,44.5
2017.01.26 06:08:01,40.6,35.9,36.6,53.6,75.1,36.8,99.1,44.5
2017.01.26 06:08:11,40.2,35.7,36.5,53.6,75.1,36.8,99.1,44.5
2017.01.26 06:08:21,39.8,35.4,36.3,53.6,75.1,36.8,99.1,44.5
2017.01.26 06:08:31,39.4,35.3,36.1,53.5,75.1,36.8,99.1,44.5
2017.01.26 06:08:42,39.0,35.3,36.0,53.5,75.1,36.8,99.1,44.5
2017.01.26 06:08:52,38.7,35.2,35.9,53.5,75.7,36.8,99.1,44.5
2017.01.26 06:09:02,38.4,36.1,35.7,53.5,78.2,36.8,99.1,44.5
2017.01.26 06:09:12,38.1,36.0,35.7,53.5,78.2,36.8,99.1,44.5
2017.01.26 06:09:22,37.9,35.9,35.6,53.4,78.2,36.8,99.1,44.5
2017.01.26 06:09:32,37.6,36.0,35.4,53.4,78.2,36.8,99.1,44.5
2017.01.26 06:09:42,37.5,36.0,35.5,53.4,78.2,36.8,99.1,44.5
2017.01.26 06:09:52,37.3,36.0,35.6,53.3,78.2,36.8,99.1,44.5
2017.01.26 06:10:02,37.2,36.1,35.8,53.3,78.2,36.8,99.1,44.5
2017.01.26 06:10:12,37.1,36.1,35.7,53.2,78.2,36.8,99.1,44.5
2017.01.26 06:10:22,37.0,36.1,35.8,53.2,78.2,36.8,99.1,44.5
2017.01.26 06:10:32,37.0,36.0,35.7,53.2,78.2,36.8,99.1,44.5
2017.01.26 06:10:42,36.9,36.0,35.8,53.1,78.2,36.8,99.1,44.5
2017.01.26 06:10:52,36.8,36.1,35.8,53.1,78.2,36.8,99.1,44.5
2017.01.26 06:11:02,36.8,36.1,35.9,53.0,78.2,36.8,99.1,44.5
2017.01.26 06:11:13,36.8,36.0,36.0,53.0,78.2,36.8,99.1,44.5
2017.01.26 06:11:23,36.8,36.1,36.1,52.9,78.2,36.8,99.1,44.5
2017.01.26 06:11:33,36.8,36.1,36.1,52.9,78.2,36.8,99.1,44.5
2017.01.26 06:11:43,36.8,36.2,36.1,52.8,78.2,36.8,99.1,44.5
2017.01.26 06:11:53,36.9,36.1,36.3,52.8,78.2,36.8,99.1,44.5
2017.01.26 06:12:03,36.9,36.2,36.3,52.7,78.2,36.8,99.1,44.5
2017.01.26 06:12:13,36.9,36.4,36.3,52.6,78.2,36.8,99.1,44.5
2017.01.26 06:12:23,37.0,36.4,36.4,52.6,78.2,36.8,99.1,44.5
2017.01.26 06:12:33,37.0,36.3,36.4,52.5,78.2,36.8,99.1,44.5
2017.01.26 06:12:43,37.1,36.5,36.5,52.5,78.2,36.8,99.1,44.5
2017.01.26 06:12:53,37.1,36.5,36.5,52.4,78.2,36.8,99.1,44.5
2017.01.26 06:13:03,37.2,36.5,36.6,52.4,78.2,36.8,99.1,44.5
2017.01.26 06:13:13,37.2,36.4,36.5,52.3,78.2,36.8,99.1,44.5
2017.01.26 06:13:23,37.3,36.6,36.6,52.2,78.2,36.8,99.1,44.5
2017.01.26 06:13:34,37.3,36.6,36.7,52.2,78.2,36.8,99.1,44.5
2017.01.26 06:13:44,37.4,36.7,36.8,52.1,78.2,36.8,99.1,44.5
2017.01.26 06:13:54,37.4,36.7,36.9,52.0,78.2,36.8,99.1,44.5
2017.01.26 06:14:04,37.5,36.8,36.9,52.0,78.2,36.8,99.1,44.5
2017.01.26 06:14:14,37.6,36.8,36.9,51.9,78.2,36.8,99.1,44.5
2017.01.26 06:14:24,37.6,36.8,36.9,51.9,78.2,36.8,99.1,44.5
2017.01.26 06:14:34,37.7,36.9,37.0,51.8,78.2,36.8,99.1,44.5
2017.01.26 06:14:44,37.7,37.0,37.0,51.7,78.2,36.8,99.1,44.5
2017.01.26 06:14:54,37.8,36.9,37.0,51.7,78.2,36.8,99.1,44.5
2017.01.26 06:15:04,37.8,37.0,37.1,51.6,78.2,36.8,99.1,44.5
2017.01.26 06:15:14,37.9,37.0,37.2,51.5,78.2,36.8,99.1,44.5
2017.01.26 06:15:24,37.9,37.1,37.2,51.5,78.2,36.8,99.1,44.5
2017.01.26 06:15:34,38.0,37.2,37.3,51.4,78.2,36.8,99.1,44.5
2017.01.26 06:15:44,38.0,37.1,37.2,51.4,78.2,36.8,99.1,44.5
2017.01.26 06:15:54,38.1,37.1,37.3,51.3,78.2,36.8,99.1,44.5
2017.01.26 06:16:05,38.1,37.1,37.3,51.2,78.2,36.8,99.1,44.5
2017.01.26 06:16:15,38.1,37.2,37.3,51.2,78.2,36.8,99.1,44.5
2017.01.26 06:16:25,38.2,37.2,37.3,51.1,78.2,36.8,99.1,44.5
2017.01.26 06:16:35,38.3,37.2,37.4,51.0,78.2,36.8,99.1,44.5
2017.01.26 06:16:45,38.3,37.3,37.4,51.0,78.2,36.8,99.1,44.5
2017.01.26 06:16:55,38.3,37.3,37.4,50.9,78.2,36.8,99.1,44.5
2017.01.26 06:17:05,38.3,37.3,37.4,50.9,78.2,36.8,99.1,44.5
2017.01.26 06:17:15,38.4,37.3,37.5,50.8,78.2,36.8,99.1,44.5
2017.01.26 06:17:25,38.4,37.4,37.6,50.7,78.2,36.8,99.1,44.5
2017.01.26 06:17:35,38.4,37.3,37.6,50.7,78.2,36.8,99.1,44.5
2017.01.26 06:17:45,38.4,37.1,37.4,50.6,78.2,36.8,99.1,44.5
2017.01.26 06:17:56,38.4,36.9,37.1,50.6,78.2,36.8,99.1,44.5
2017.01.26 06:18:06,38.4,36.7,37.0,50.5,78.2,36.8,99.1,44.5
2017.01.26 06:18:16,38.4,36.7,36.9,50.4,78.2,36.8,99.1,44.5
2017.01.26 06:18:26,38.3,36.6,36.8,50.4,78.2,36.8,99.1,44.5
2017.01.26 06:18:36,38.3,36.7,36.8,50.3,78.2,36.8,99.1,44.5
2017.01.26 06:18:46,38.2,36.8,36.8,50.3,78.2,36.8,99.1,44.5
2017.01.26 06:18:56,38.2,36.8,36.9,50.2,78.2,36.8,99.1,44.5
2017.01.26 06:19:06,38.2,36.9,36.9,50.1,78.2,36.8,99.1,44.5
2017.01.26 06:19:16,38.1,36.9,37.0,50.1,78.2,36.8,99.1,44.5
2017.01.26 06:19:26,38.1,37.0,37.1,50.0,78.2,36.8,99.1,44.5
2017.01.26 06:19:36,38.1,37.1,37.2,49.9,78.2,36.8,99.1,44.5
2017.01.26 06:19:46,38.2,37.1,37.2,49.9,78.2,36.8,99.1,44.5
2017.01.26 06:19:57,38.2,37.2,37.3,49.8,78.2,36.8,99.1,44.5
2017.01.26 06:20:07,38.2,37.2,37.3,49.8,78.2,36.8,99.1,44.5
2017.01.26 06:20:17,38.3,37.3,37.4,49.7,78.2,36.8,99.1,44.5
2017.01.26 06:20:27,38.3,37.4,37.5,49.6,78.2,36.8,99.1,44.5
2017.01.26 06:20:37,38.3,37.4,37.6,49.6,74.9,36.8,99.1,44.5
2017.01.26 06:20:47,38.4,37.4,37.6,49.5,74.9,36.8,99.1,44.5
2017.01.26 06:20:57,38.5,37.4,37.6,49.4,74.9,36.8,99.1,44.5
2017.01.26 06:21:07,38.5,37.5,37.7,49.4,74.9,36.8,99.1,44.5
2017.01.26 06:21:17,38.6,37.6,37.7,49.3,74.9,36.8,99.1,44.5
2017.01.26 06:21:27,38.7,37.7,37.8,49.3,74.9,36.8,99.1,44.5
2017.01.26 06:21:37,38.7,37.6,37.8,49.2,74.9,36.8,99.1,44.5
2017.01.26 06:21:47,38.8,37.7,37.9,49.1,74.9,36.8,99.1,44.5
2017.01.26 06:21:57,38.8,37.7,37.9,49.1,74.4,36.8,99.1,44.5
2017.01.26 06:22:07,38.8,37.3,37.9,49.0,71.8,36.8,99.1,44.5
2017.01.26 06:22:17,38.9,37.3,38.0,48.9,71.8,36.8,99.1,44.5
2017.01.26 06:22:27,38.9,37.3,38.0,48.9,71.8,36.8,99.1,44.5
2017.01.26 06:22:37,39.0,37.4,38.1,48.8,71.8,36.8,99.1,44.5
2017.01.26 06:22:48,39.0,37.4,38.1,48.8,71.8,36.8,99.1,44.6
2017.01.26 06:22:58,39.0,37.4,38.1,48.7,71.8,36.8,99.1,44.6
2017.01.26 06:23:08,39.1,37.5,38.2,48.6,71.8,36.8,99.1,44.6
2017.01.26 06:23:18,39.1,37.5,38.3,48.6,71.8,36.8,99.1,44.6
2017.01.26 06:23:28,39.2,37.5,38.3,48.5,71.8,36.8,99.1,44.6
2017.01.26 06:23:38,39.3,37.6,38.3,48.4,71.8,36.8,99.1,44.6
2017.01.26 06:23:48,39.3,37.6,38.4,48.4,71.8,36.9,99.1,44.6
2017.01.26 06:23:58,39.4,37.6,38.4,48.3,71.8,36.8,99.1,44.6
2017.01.26 06:24:08,39.4,37.6,38.4,48.3,71.8,36.8,99.1,44.6
2017.01.26 06:24:18,39.4,37.6,38.4,48.2,71.8,36.8,99.1,44.5
2017.01.26 06:24:28,39.5,37.0,38.4,48.2,69.0,36.9,99.1,44.6
2017.01.26 06:24:38,39.5,36.9,38.6,48.1,69.0,36.8,99.1,44.6
2017.01.26 06:24:48,39.6,36.9,38.6,48.0,69.0,36.9,99.1,44.6
2017.01.26 06:24:58,39.6,36.9,38.7,48.0,69.0,36.8,99.1,44.6
2017.01.26 06:25:08,39.7,37.0,38.8,47.9,69.0,36.8,99.1,44.6
2017.01.26 06:25:19,39.8,37.0,38.8,47.9,69.0,36.8,99.1,44.6
2017.01.26 06:25:29,39.8,37.1,38.9,47.8,69.0,36.8,99.1,44.6
2017.01.26 06:25:39,39.9,37.1,38.9,47.8,69.0,36.8,99.1,44.6
2017.01.26 06:25:49,40.0,37.2,39.0,47.7,69.0,36.8,99.1,44.6
2017.01.26 06:25:59,40.0,37.2,39.0,47.6,69.0,36.9,99.1,44.6
2017.01.26 06:26:09,40.1,37.2,39.1,47.6,69.0,36.9,99.1,44.6
2017.01.26 06:26:19,40.2,37.3,39.2,47.5,69.0,36.8,99.1,44.6
2017.01.26 06:26:29,40.2,37.3,39.2,47.5,69.0,36.8,99.1,44.6
2017.01.26 06:26:39,40.2,37.4,39.2,47.4,69.0,36.9,99.1,44.6
2017.01.26 06:26:49,40.3,37.4,39.3,47.4,69.0,36.8,99.1,44.6
2017.01.26 06:26:59,40.3,37.4,39.3,47.3,69.0,36.8,99.1,44.6
2017.01.26 06:27:10,40.4,37.5,39.3,47.3,69.0,36.8,99.1,44.6
2017.01.26 06:27:20,40.4,37.5,39.4,47.2,69.0,36.8,99.1,44.5
2017.01.26 06:27:30,40.5,37.5,39.4,47.2,69.0,36.8,99.1,44.6
2017.01.26 06:27:40,40.5,37.6,39.5,47.1,69.0,36.8,99.1,44.5
2017.01.26 06:27:50,40.6,37.5,39.5,47.1,66.3,36.8,99.1,44.6
2017.01.26 06:28:00,40.6,36.6,39.6,47.0,66.1,36.8,99.1,44.5
2017.01.26 06:28:10,40.7,36.6,39.7,46.9,66.1,36.8,99.1,44.6
2017.01.26 06:28:20,40.8,36.6,39.7,46.9,66.1,36.8,99.1,44.5
2017.01.26 06:28:30,40.8,36.6,39.8,46.8,66.1,36.8,99.1,44.5
2017.01.26 06:28:40,40.9,36.7,39.9,46.8,66.1,36.8,99.1,44.5
2017.01.26 06:28:50,41.0,36.7,40.0,46.7,66.1,36.8,99.1,44.5
2017.01.26 06:29:00,41.1,36.8,40.0,46.7,66.1,36.8,99.1,44.6
2017.01.26 06:29:10,41.1,36.8,40.1,46.6,66.1,36.8,99.1,44.6
2017.01.26 06:29:20,41.2,36.9,40.1,46.6,66.1,36.8,99.1,44.6
2017.01.26 06:29:31,41.3,36.9,40.2,46.5,66.1,36.8,99.1,44.6
2017.01.26 06:29:41,41.4,36.9,40.2,46.5,66.1,36.8,99.1,44.6
2017.01.26 06:29:51,41.4,37.0,40.2,46.4,66.1,36.8,99.1,44.6
2017.01.26 06:30:01,41.5,37.1,40.3,46.4,66.1,36.8,99.1,44.6
2017.01.26 06:30:11,41.6,37.1,40.4,46.3,66.1,36.8,99.1,44.6
2017.01.26 06:30:21,41.7,37.1,40.4,46.3,66.1,36.8,99.1,44.6
2017.01.26 06:30:31,41.7,37.1,40.5,46.2,66.1,36.8,99.1,44.6
2017.01.26 06:30:41,41.8,37.2,40.5,46.2,66.1,36.8,99.1,44.6
2017.01.26 06:30:51,41.8,37.2,40.6,46.1,66.1,36.8,99.1,44.6
2017.01.26 06:31:01,41.9,37.2,40.6,46.1,66.1,36.8,99.1,44.6
2017.01.26 06:31:11,41.9,37.2,40.6,46.1,66.1,36.8,99.1,44.6
2017.01.26 06:31:22,42.0,37.3,40.7,46.0,66.1,36.8,99.1,44.6
2017.01.26 06:31:32,42.0,37.3,40.7,45.9,66.1,36.8,99.1,44.6
2017.01.26 06:31:42,42.1,37.3,40.8,45.9,66.1,36.8,99.1,44.6
2017.01.26 06:31:52,42.1,37.4,40.8,45.8,66.1,36.8,99.1,44.6
2017.01.26 06:32:02,42.2,37.4,40.8,45.8,66.1,36.8,99.1,44.6
2017.01.26 06:32:12,42.2,37.4,40.8,45.8,66.1,36.9,99.1,44.6
2017.01.26 06:32:22,42.2,37.4,40.8,45.7,66.1,36.8,99.1,44.6
2017.01.26 06:32:32,42.3,37.4,40.9,45.7,66.1,36.8,99.1,44.6
2017.01.26 06:32:42,42.3,37.5,40.9,45.6,66.1,36.8,99.1,44.6
2017.01.26 06:32:52,42.3,37.5,40.9,45.6,66.1,36.8,99.1,44.6
2017.01.26 06:33:02,42.4,37.5,41.0,45.5,66.1,36.8,99.1,44.6
2017.01.26 06:33:12,42.4,37.5,41.0,45.5,64.1,36.8,99.1,44.5
2017.01.26 06:33:22,42.5,36.4,41.1,45.4,64.3,36.8,99.1,44.5
2017.01.26 06:33:32,42.5,36.4,41.1,45.4,66.7,36.8,99.1,44.5
2017.01.26 06:33:42,42.6,36.4,41.1,45.3,66.7,36.8,99.1,44.5
2017.01.26 06:33:53,42.6,36.4,41.2,45.3,66.7,36.8,99.1,44.5
2017.01.26 06:34:03,42.6,36.5,41.2,45.2,66.7,36.8,99.1,44.5
2017.01.26 06:34:13,42.7,36.5,41.3,45.2,66.7,36.8,99.1,44.6
2017.01.26 06:34:23,42.8,36.6,41.4,45.2,66.7,36.8,99.1,44.6
2017.01.26 06:34:33,42.9,36.6,41.5,45.1,66.7,36.8,99.1,44.6
2017.01.26 06:34:43,43.0,36.7,41.5,45.1,66.7,36.8,99.1,44.6
2017.01.26 06:34:53,43.1,36.7,41.6,45.0,66.7,36.8,99.1,44.5
2017.01.26 06:35:03,43.1,36.8,41.6,45.0,66.7,36.8,99.1,44.5
2017.01.26 06:35:13,43.2,36.8,41.7,44.9,66.7,36.8,99.1,44.6
2017.01.26 06:35:23,43.3,36.8,41.7,44.9,66.7,36.8,99.1,44.6
2017.01.26 06:35:33,43.3,36.9,41.8,44.9,66.7,36.8,99.1,44.6
2017.01.26 06:35:43,43.4,36.9,41.8,44.8,66.7,36.8,99.1,44.6
2017.01.26 06:35:53,43.5,36.9,41.9,44.8,66.7,36.8,99.1,44.6
2017.01.26 06:36:03,43.5,36.9,41.9,44.7,66.7,36.8,99.1,44.6
2017.01.26 06:36:13,43.6,37.0,42.0,44.7,66.7,36.8,99.1,44.6
2017.01.26 06:36:23,43.6,37.0,42.0,44.7,66.7,36.8,99.1,44.6
2017.01.26 06:36:33,43.7,37.1,42.1,44.6,66.7,36.9,99.1,44.6
2017.01.26 06:36:43,43.8,37.1,42.1,44.6,66.7,36.9,99.1,44.6
2017.01.26 06:36:54,43.8,37.1,42.1,44.5,66.7,36.9,99.1,44.6
2017.01.26 06:37:04,43.8,37.1,42.1,44.5,66.7,36.8,99.1,44.6
2017.01.26 06:37:14,43.8,36.9,42.0,44.5,66.7,36.9,99.1,44.6
2017.01.26 06:37:24,43.8,36.8,41.8,44.4,66.7,36.9,99.1,44.6
2017.01.26 06:37:34,43.7,36.8,41.7,44.4,66.7,36.8,99.1,44.6
2017.01.26 06:37:44,43.7,36.8,41.6,44.3,66.7,36.9,99.1,44.6
2017.01.26 06:37:54,43.6,36.8,41.6,44.3,66.7,36.9,99.1,44.6
2017.01.26 06:38:04,43.6,36.8,41.6,44.3,66.7,36.8,99.1,44.6
2017.01.26 06:38:14,43.6,36.8,41.7,44.2,66.7,36.9,99.1,44.6
2017.01.26 06:38:24,43.6,36.9,41.7,44.2,66.7,36.9,99.1,44.6
2017.01.26 06:38:34,43.7,36.9,41.8,44.2,66.7,36.9,99.1,44.6
2017.01.26 06:38:44,43.7,36.9,41.8,44.1,66.7,36.9,99.1,44.6
2017.01.26 06:38:54,43.7,36.9,41.9,44.1,66.7,36.9,99.1,44.6
2017.01.26 06:39:04,43.7,37.0,41.9,44.0,66.7,36.9,99.1,44.6
2017.01.26 06:39:14,43.7,37.0,42.0,44.0,66.7,36.9,99.1,44.6
2017.01.26 06:39:25,43.8,37.1,42.1,44.0,66.7,36.8,99.1,44.6
2017.01.26 06:39:35,43.8,37.1,42.1,43.9,66.7,36.8,99.1,44.6
2017.01.26 06:39:45,43.9,37.2,42.2,43.9,66.7,36.8,99.1,44.6
2017.01.26 06:39:55,43.9,37.2,42.2,43.8,66.7,36.9,99.1,44.6
2017.01.26 06:40:05,44.0,37.2,42.3,43.8,66.7,36.9,99.1,44.6
2017.01.26 06:40:15,44.0,37.3,42.4,43.8,64.9,36.8,99.1,44.6
2017.01.26 06:40:25,44.1,37.3,42.4,43.7,63.5,36.8,99.1,44.6
2017.01.26 06:40:35,44.2,37.3,42.5,43.7,63.5,36.8,99.1,44.5
2017.01.26 06:40:45,44.2,37.3,42.5,43.7,63.5,36.8,99.1,44.5
2017.01.26 06:40:55,44.3,37.3,42.5,43.6,63.5,36.8,99.1,44.5
2017.01.26 06:41:05,44.4,37.4,42.6,43.6,63.5,36.8,99.1,44.6
2017.01.26 06:41:15,44.4,37.4,42.6,43.5,63.5,36.8,99.1,44.5
2017.01.26 06:41:25,44.5,37.4,42.7,43.5,63.5,36.8,99.1,44.5
2017.01.26 06:41:36,44.6,37.5,42.7,43.5,63.5,36.8,99.1,44.5
2017.01.26 06:41:46,44.6,37.5,42.7,43.4,63.5,36.8,99.1,44.5
2017.01.26 06:41:56,44.7,37.5,42.8,43.4,63.5,36.8,99.1,44.5
2017.01.26 06:42:06,44.7,37.5,42.8,43.4,63.5,36.8,99.1,44.6
2017.01.26 06:42:16,44.7,37.5,42.8,43.3,61.3,36.8,99.1,44.6
2017.01.26 06:42:26,44.8,36.3,42.9,43.3,64.0,36.8,99.1,44.6
2017.01.26 06:42:36,44.8,36.3,43.0,43.2,64.3,36.8,99.1,44.6
2017.01.26 06:42:46,44.9,36.3,43.0,43.2,64.3,36.8,99.1,44.6
2017.01.26 06:42:56,44.9,36.3,43.0,43.2,64.3,36.8,99.1,44.6
